route,origin_id,asset,session_date,all_failed_checks
B1Q,SPY:2026-07-15T14:00:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T14:05:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T14:10:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T14:15:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T14:20:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T14:25:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T14:30:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T14:35:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T14:40:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T14:45:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T14:50:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T14:55:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T15:00:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T15:05:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T15:10:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T15:15:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T15:20:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T15:25:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T15:30:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T15:35:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T15:40:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T15:45:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T15:50:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T15:55:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T16:00:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T16:05:00+00:00,SPY,2026-07-15,NO_QUOTE_BEFORE_ORIGIN|STALE_QUOTE|INVALID_SPREAD|IV_NO_CONVERGENCE|IV_NO_CONVERGENCE|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T16:10:00+00:00,SPY,2026-07-15,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T16:15:00+00:00,SPY,2026-07-15,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T16:20:00+00:00,SPY,2026-07-15,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T16:25:00+00:00,SPY,2026-07-15,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T16:30:00+00:00,SPY,2026-07-15,SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T16:35:00+00:00,SPY,2026-07-15,SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T16:40:00+00:00,SPY,2026-07-15,SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T16:45:00+00:00,SPY,2026-07-15,SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T16:50:00+00:00,SPY,2026-07-15,SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T16:55:00+00:00,SPY,2026-07-15,SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T17:00:00+00:00,SPY,2026-07-15,SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T17:05:00+00:00,SPY,2026-07-15,SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T17:10:00+00:00,SPY,2026-07-15,SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T17:15:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T17:20:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T17:25:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T17:30:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T17:35:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T17:40:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T17:45:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T17:50:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T17:55:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T18:00:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T18:05:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T18:10:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T18:15:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T18:20:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T18:25:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T18:30:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T18:35:00+00:00,SPY,2026-07-15,TERM_BUCKET_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-15T18:40:00+00:00,SPY,2026-07-15,""
B1Q,SPY:2026-07-15T18:45:00+00:00,SPY,2026-07-15,""
B1Q,SPY:2026-07-15T18:50:00+00:00,SPY,2026-07-15,""
B1Q,SPY:2026-07-15T18:55:00+00:00,SPY,2026-07-15,""
B1Q,SPY:2026-07-15T19:00:00+00:00,SPY,2026-07-15,""
B1Q,SPY:2026-07-15T19:05:00+00:00,SPY,2026-07-15,""
B1Q,SPY:2026-07-15T19:10:00+00:00,SPY,2026-07-15,""
B1Q,SPY:2026-07-15T19:15:00+00:00,SPY,2026-07-15,""
B1Q,SPY:2026-07-15T19:20:00+00:00,SPY,2026-07-15,""
B1Q,SPY:2026-07-15T19:25:00+00:00,SPY,2026-07-15,""
B1Q,SPY:2026-07-16T13:35:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T13:40:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T13:45:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T13:50:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T13:55:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T14:00:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T14:05:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T14:10:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T14:15:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T14:20:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T14:25:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T14:30:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T14:35:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T14:40:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T14:45:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T14:50:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T14:55:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T15:00:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T15:05:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T15:10:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T15:15:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T15:20:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T15:25:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T15:30:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T15:35:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T15:40:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T15:45:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T15:50:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T15:55:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T16:00:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T16:05:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T16:10:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T16:15:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T16:20:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T16:25:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T16:30:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T16:35:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T16:40:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T16:45:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T16:50:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T16:55:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T17:00:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T17:05:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T17:10:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T17:15:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T17:20:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
B1Q,SPY:2026-07-16T17:25:00+00:00,SPY,2026-07-16,ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING|ATM_PAIR_MISSING|SKEW_PAIR_MISSING|TERM_BUCKET_MISSING
